Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
62934.0,1.30509203820476,-0.470513153483288,0.90649892574646,-0.588539852213705,-1.22242559870802,-0.783243450897881,-0.662972592934472,-0.110306399249107,-0.86593593717732,0.532214399225895,0.655510781331629,0.201252986208345,1.03868176101526,-0.348149936374185,1.01935503195075,0.825466484939829,0.589479826656586,-2.16233280775519,-0.0446716656585907,0.0976220152569811,0.068302887211891,0.14974256499082,0.178650474686067,0.616731417946474,0.12748642304229,-0.418128027210389,0.039682733025284,0.029496542714128,16.0,0
45170.0,-0.787506253065017,-4.04847073184664,-1.60218464668243,0.157239110073349,-1.67991825941565,-0.468415672279483,1.35488550187954,-0.482634351375601,-1.41911994377559,0.395760599058461,0.78187897600768,-0.0443751579742288,-0.519483175090356,0.960074854804897,0.183839512924198,-1.10770984656056,-0.181346975316933,1.61083720664351,-0.585777832701153,1.79436486430855,0.298556492594414,-1.31916267309646,-1.04804056110181,0.0857450623643037,0.0017468014135839,0.95650625289901,-0.313711410574795,0.178470185770889,1146.66,0
54572.0,-0.719415826557122,0.444515338930766,2.62618103764034,1.10502913908855,-0.541417474166823,0.365445992971496,-0.416306905601649,0.310399480725849,0.102171542723663,-0.201786346981219,-0.349297038349073,-0.352257170014471,-0.240536567968961,-0.138524421184621,2.32424504292478,0.0379778192575712,-0.0681690837480991,0.473955531606587,0.0019777293753645,-0.0254158093728555,0.313207568007236,0.957047537328221,-0.292601139659584,0.0967019170023932,0.123583766022744,-0.0486822162007197,0.0073843202554927,-0.0179510579527442,33.22,0
69172.0,1.07845821355115,-1.57362086041769,0.340337869976601,-1.20358701491671,-1.50264194588494,-0.214982987957771,-0.824975772472618,-0.0438176139186923,-1.91029403072436,1.26929313336919,0.287880823456671,-0.538658325836562,0.522136200129451,-0.209746045766736,1.06028036573459,-1.07049489486881,1.19171542437837,-1.03217024869339,-1.14831992399564,-0.0494817827004901,-0.0318502402310288,-0.0130607352217969,-0.0162864030305793,0.0835591495942627,0.136042854896409,-0.1858249420585,0.0319054301494773,0.0474922335747017,184.68,0
154837.0,-2.5914326046281,2.18454888432276,1.43048591591239,4.12072170256551,-0.356500025969254,1.29508393955611,-0.196509065697056,0.569811174696472,-1.70541540652051,2.42385890236213,0.523033234198816,0.399899334325609,1.22829014974428,-0.02818961857018,0.655936668706662,0.616061098840399,-0.353089890647393,0.690851850647034,1.60516628333602,-0.139302709413389,-0.134474974490716,-0.187337210043489,-0.173461425702481,-0.351803423678665,-0.238262182611926,-0.0230876667397272,-2.18299781897997,-1.3159165981046,34.89,0
63710.0,-0.0983061625017437,-1.91694328547407,0.152259210065261,1.65684562897471,-0.834742402404404,0.975148218687947,0.307907793842131,0.237601173029843,0.151374755567106,-0.250218921829423,1.45456690980091,1.09791456480494,-0.26788572437915,0.384570397015791,0.265986140168558,-0.253992924544402,0.0429420285839913,-0.385070523184886,-0.932244385437714,1.00672442825774,0.449976452601042,0.106207648166577,-0.534756494255016,-0.261465060103159,0.151003393531581,-0.358298862760695,-0.0401580290438203,0.116201418558513,605.6,0
47162.0,-0.420686021301603,-0.522649163651872,1.72846626686234,-2.80290625592906,-1.07256657538284,-0.198035928181221,-0.546260236760123,-0.596750631480424,1.81823752201649,-2.13021313459751,1.68609559719002,1.71304437079959,-0.306541042169063,0.126156620286982,0.808817747175222,-0.758188638539699,-0.0602230555577756,0.3655079653753,0.144924909842032,-0.0618995265806451,1.01804689231565,0.426003277124085,-0.618826058143373,0.276119476044074,1.54133485472568,-0.608830634843721,0.146061810635856,0.158570620794922,112.71,0
136013.0,-1.29021050826636,1.25088266470588,0.0550890643710494,-0.73549689269081,-0.0590086984904721,-0.247690959799389,0.360630150044091,0.862517375936424,-0.858878282381547,-1.04965444808473,0.335577655125366,0.51949839217024,-0.918703702263862,1.05497738524245,-1.09531916583491,0.241013805084921,-0.0898970699106084,-0.0638234907263315,0.445934592181095,-0.346767272183284,-0.137926027923865,-0.786892225630125,-0.168912083943328,0.755974106654599,0.683192336012477,0.349733126638333,-0.50137238001706,-0.242384208653483,48.85,0
167048.0,2.03096075916097,-0.427773820523763,-0.672915888924,0.28118590580164,-0.243148915265375,0.0822669994217713,-0.598619612221252,-0.0068830808907714,1.46423484347944,-0.186377514542749,-1.79523028452488,0.440874098330613,0.851720463786466,-0.371611741387274,0.537267322231421,0.282803404758104,-0.85422888905671,0.439276456097189,0.0548138909721391,-0.147890578732274,0.195798389516879,0.862615760267431,-0.0516311751158997,-1.01270338478322,0.0946599201278515,-0.0885683206732849,0.0461601708917172,-0.0464424335162778,15.13,0
119496.0,2.08304627928759,-0.590987606763889,-1.33948265756004,-1.29362527760019,-0.476892160979684,-1.37119228682308,-0.0117994067988624,-0.352495844695392,1.99785450127314,-0.969551593371822,-0.809003003669111,0.91491815924185,-0.0828751083859523,0.0953877638954484,0.129329973388599,-1.28928540709165,0.206017094584479,-0.42457193535494,0.923022360012012,-0.221569921306704,0.103265781904352,0.705643577447951,-0.001975700585096,0.0678743039244494,0.283031804810403,-0.0512053192092809,-0.0010041123005129,-0.063117889972791,9.95,0
19161.0,-0.636286878984802,0.388661674250378,2.25206461597152,-1.9902913162523,0.313095399074338,0.386103070543022,0.344154080582509,-0.0590042248221044,2.58075677071857,-2.0926714707235,-0.240520905991201,-2.25452231528801,1.93537671058104,0.827732113181,0.258279454386053,-0.411598133604679,0.152920621936711,0.36477378786693,-0.141175308853152,-0.0415239603099466,-0.191896252169546,0.0487834554652183,-0.466392126026829,-0.972911659075632,0.537113798275622,-0.751255732626432,-0.0666708804653988,-0.164815829899719,11.85,0
91227.0,-0.781718325638479,1.15789007496103,1.47033459618007,-0.903659691473321,2.08338715364126,0.671775132375094,1.97344382095936,-1.29375269925691,1.69463667299058,0.581533574381554,1.63526697744826,-1.85821499862828,2.73530211358123,0.273391835456019,-1.31060561706364,-0.800915651316435,-0.518298115986075,0.276150553230846,1.18311801876593,0.47714051551142,-0.608712611011465,-0.676440524020503,-0.6164687912912,-0.195472985045878,0.676550316382351,-0.565519915664776,-1.26521900133658,-0.990905647930811,6.05,0
152482.0,0.171876304691609,0.908714251776727,0.0633435224987358,-0.407297708939699,0.742039970320302,-1.18270694270913,1.40516870707694,-0.598118916403272,-0.0525248252233082,-0.116037527725679,-0.635527496467129,0.482801211505387,1.14480489215314,-0.0140248060551768,0.35807216589342,-0.581863938512785,-0.641348491934664,-0.0080708003883814,0.0269839225634362,0.158433989630829,0.341506596997852,1.46410987665684,-0.149465866988366,0.116923703956124,-0.772208501483035,-0.255611957095311,0.349059021119681,0.103103568242609,17.77,0
125199.0,-7.13076681093443,-16.2666277200059,-8.39622549060976,2.56372691028492,-3.69579056550381,2.28517732977688,6.2705208084619,-1.07999524753824,-1.35721584873127,-1.17641608245561,0.488013172003522,-1.56716370696612,-2.54497006663826,2.41145221145021,0.584076476479817,0.398730523329919,1.18716622263516,-0.961740184271313,-1.27431969816266,9.50017429599579,3.44237930618118,-1.0741020169286,-4.41677038977766,-0.685081292629159,-1.25057722907526,-0.121554313427042,-0.987794407830193,0.718524587064281,4833.0,0
61987.0,1.27341958593369,-0.930473127124568,1.00634520979937,-0.827017497595093,-1.37068852088081,0.322835939052857,-1.30967458668413,0.19888375720048,-0.496625995970717,0.761854621178146,0.456984326420267,0.515974581508268,1.10969814500601,-0.348472262637023,0.813444010411317,-0.19968802602738,-0.935391495469002,2.33301095572758,-0.590977485134061,-0.298381537123584,-0.137848085119147,0.025590345338043,-0.0771055064406546,-0.4427656988002,0.0420648742495461,1.14274495780715,-0.010510804932107,0.0164479382873341,46.1,0
81900.0,-1.42606555081808,-0.51075035044792,1.3444116566699,-0.908606293996634,-1.7354045964181,1.60817105938735,1.24986672252344,-0.628996062542655,0.479508452228866,-1.2404746802223,0.620907112389733,0.856579295201946,-0.262545959433794,-0.502228026455197,-1.33922253317814,0.321173959091907,-0.251614863245826,-0.345589259555393,-0.238785888039434,-0.29274360055612,0.592582665286524,-0.453119485801878,0.253385217799417,-0.239361264109509,-0.0551003942224192,0.837152769961484,0.241958572738047,-0.138190648837219,455.67,0
56979.0,1.17765081478761,-1.29833461460857,1.58294344185903,-0.373203052926247,-1.67795718729029,1.35339988125336,-1.91691372955653,0.733472640419702,0.674635964796634,0.38575020243999,0.728655020423876,-0.0454313940123456,-1.63903738618069,-0.835082898670475,-1.39825278360646,0.236589438014412,1.29168000719455,-1.58676460502834,0.564615713103942,-0.1193926115475,0.230011678597834,0.982548402843785,-0.0253618743834781,-0.245807895111259,0.250412273425864,0.0009205843711124,0.105383285198731,0.0072266668716106,5.0,0
142019.0,1.81572350894791,-2.22387813070426,-1.12750025419558,-1.5800036750285,-1.30636868050985,0.211408417385527,-1.12074272674752,0.0157014315816244,-1.2955419835898,1.60277267419703,0.353623590704387,-0.254090001127402,0.423663793382034,-0.313275323534968,-0.616153839473607,-0.130813645732055,0.0958757347889703,0.631897996653228,0.0811813857572321,0.0762121810113426,0.02208378234995,0.0022382552186076,0.0392351485638104,0.279890228240867,-0.345998418424142,-0.225234356046495,-0.0236597520205232,-0.0118140594663488,247.2,0
57730.0,-1.12472019430325,-1.63109983834193,0.79140293966524,-3.54790321964861,-1.83517075420074,-0.200902598272314,1.30290421779808,-0.0883800777413427,0.271203220945701,-1.62578175062178,0.579681238122836,0.708548066955957,-0.175146442251127,0.0531020456603006,0.0328956393516476,-2.08441475716592,-0.253493569654893,2.3442411586266,0.247018907063362,0.41228034048349,0.0293649940735332,-0.0398735539876167,0.754020270149753,-0.0584205394472999,0.221812538482955,-0.921942066721707,0.0479871945610332,0.157471814068534,419.96,0
35126.0,-0.783338156177607,1.03228934660955,0.454771187528677,-0.257852694739657,2.26610879597651,-0.0748245295519614,1.52847489640617,-0.905951282458734,0.634675485238439,0.208049667638065,-0.868562807301045,-1.38591651803678,-0.604493200442459,-2.42512973022112,0.96719119445262,0.516200795108425,-0.0322011368283028,0.601257287683687,-1.02368836827196,0.0834121589218183,-0.237845776542663,0.050726855322488,-0.593533446965627,-1.48063709400065,-0.119216476361699,-0.584326495397451,-0.750680442058414,-0.622862470279161,1.0,0
44204.0,1.27105780554754,0.294369178935307,-0.136498183372949,0.687119474287086,0.462212505191319,0.220516345246738,0.0908338031860031,-0.0419807366691031,-0.294465943911216,0.141213052533138,0.278189178732973,1.05594247042528,1.36281498736698,0.21619749781547,0.247249845788809,0.646312316490866,-1.26891922979115,0.735099175720965,0.36951349335493,0.0110627062281078,0.0535077739948437,0.214521388210999,-0.316151140484995,-0.992841283005317,0.86713146514291,-0.234472273737055,0.0198308242232679,0.002263099828416,14.9,0
133679.0,-7.57901435776757,-4.16139576358858,-2.84929440467925,0.925857987005695,-3.56713877928625,3.16439081903971,3.01147380450107,1.16418467111459,-0.476094150977709,-1.95748191414139,0.338937633383063,1.03364804323802,0.202912949101973,1.10555437232903,0.277530731466572,0.899646981233289,0.476377841468181,-1.10891711203129,-0.184197832565586,-2.29745186270935,-0.857871735895028,-1.06760610921776,-0.108041097590912,-1.43584903658964,0.19932021071388,0.0765444419292353,0.187138565924123,-1.56944469669656,690.05,0
69121.0,-8.33220968670781,6.86155828047597,-6.39756237052728,-0.297135875468702,-2.83337498761183,-0.668925835302935,-2.54693424368815,4.21515410045496,1.98142326815769,5.12180162917988,-1.195861182297,1.95271137874301,1.0982755257838,1.92190822342849,0.0807097753443115,0.863747611841236,0.325786958957964,0.889520238319722,0.618601650646664,1.80800417472117,-0.273219465255556,-0.169949196505731,0.424602024932074,-1.45617823254833,0.845584975251953,-0.240618546124235,1.22371653830934,0.96773790337545,3.66,0
73269.0,1.04303461593018,-0.618231923323634,0.940326609686107,0.0488601750028914,-0.824428762021392,0.622857613347108,-0.750080714257619,0.332229987766125,0.919246338599402,-0.359828420309897,0.876942232585296,1.38033407250867,0.194438573131803,-0.389024633617226,-0.748688128135681,-0.125412946983228,0.0398597024870578,-0.506059486482912,0.501350935932589,0.0402051484537087,-0.140069450283258,-0.254104997052014,0.0056952892110675,-0.211529668779123,0.0658801566333476,0.968054900301281,-0.0301480015932548,0.0075766715246809,63.22,0
121793.0,2.13646682829864,-1.60350322610281,-0.291917504202385,-1.41004402986168,-1.80292727721089,-0.737628086489372,-1.30808507302767,-0.182959779243021,-0.997094577948981,1.46726156128755,-0.88072197559399,-0.372307776931645,1.12648468187751,-0.753284328419961,0.0269046457879904,-0.231728436733752,0.328162948326324,-0.147139372601092,-0.198680059254054,-0.26617083027487,-0.313585976761986,-0.524743082820411,0.381563812270921,-0.0236985282711418,-0.60214819963211,-0.452511619403022,0.034708690505196,-0.0216195688510565,77.7,0
28860.0,-0.901752706658735,0.75871544969613,1.6528456273965,0.0428352943305149,0.868586681256189,0.193529448733944,1.26345509223686,-0.459912497651239,0.221687124646269,-0.0150403304715182,-0.909864330993715,-0.222953001925935,-0.19121221051124,-0.555346182374922,-0.0710714295520965,-0.284347957279782,-0.611102775571276,-0.714844860329756,-0.762454974080739,-0.206663309466374,-0.216362839979542,-0.195507931428999,-0.0900477432320722,-0.488432346114178,-0.0277335950071327,-0.692652511112002,-0.558453991878204,-0.336281013320762,27.65,0
56536.0,-0.718673454130109,0.577642586960648,2.23747621672336,1.46176939003304,-0.173919611971189,1.67923681091628,-0.174467524493489,0.58120261307141,0.455962877845274,-0.243160932848792,0.692612554633724,1.23004353984742,-0.658477973654601,-0.551325868400483,-1.79916418393663,-1.74657586769373,1.17727594233435,-0.99376640711563,1.23147446627685,-0.113944253360914,-0.194815061054084,-0.165900493489688,0.0103881151399054,-0.279592067634632,-0.529027906944781,-0.450752348187432,-0.0232330831435826,0.152542168210122,15.99,0
131233.0,-1.01593838948565,1.02327898052895,-0.106731348873643,-0.198793678435234,2.12783032510786,4.94708956878929,-1.36158959965502,-1.51032625890066,-0.543054975426052,-0.707929478054087,-0.321843147401854,0.0219576434536398,-0.270060103352722,0.548470953127969,1.41844253411131,0.0904458526680551,-0.382070588605377,0.548912281761308,0.0202861459033919,0.634442670460107,-0.972110993166201,1.21243271593865,-0.173950810003214,0.694928120560273,-0.144648465628071,-0.380596134115325,0.103645927484109,0.161816435641154,57.04,0
161392.0,-2.89469588378723,1.31865453472708,-1.81768084075373,-1.46903668214542,1.3174693203581,-0.368965189221801,1.77386342277478,-0.326743945391362,0.290881995832061,1.35010860972053,0.429507731567828,0.53176808046686,0.396752532219452,0.264906576458856,-0.372116282764696,-0.349643409444006,-0.935016004784297,0.130022973194634,0.573648419797947,-0.138710727870152,-0.0861915164686823,0.670221782278963,-0.344056234632552,-0.0356314501091543,0.710095017425167,0.113687764554572,-1.020600118175,0.0934259805719424,75.0,0
62485.0,0.714632300994804,-1.3280965869055,0.696113686124242,-0.962906821236686,-1.6992221351014,-0.993155964965642,-0.228304631834742,-0.205533909671112,1.74663386669379,-1.31523987936626,0.0524679673759751,1.34037818333569,0.97068291531611,-0.335124814914187,1.24014751674002,-0.52519920620473,-0.0030551676191331,0.0300042013832175,0.457107641791032,0.52984997781342,0.313346804699554,0.588052248344103,-0.319731853250121,0.826051937048202,0.371741375723608,0.0616341383457505,-0.0001997622071912,0.076807076593494,280.35,0
67493.0,0.752282881213015,-0.670973589787904,1.00049970503454,1.57104647901539,-1.17257322413584,-0.187274313688884,-0.287160064529684,0.0229398090187422,0.719780433481877,-0.174046214271229,-0.741066758236138,0.239564016386806,-0.0560401244405032,-0.175890429838262,0.629802300522675,0.320909419699726,-0.404021795410465,0.268050203799061,-0.552749915934993,0.290626803854137,0.251360263245859,0.40333874461749,-0.274687924344102,0.420224715807367,0.420976874684148,-0.265027334280766,0.0260513624492391,0.0729415822214821,220.0,0
35056.0,1.37992235020547,-0.780774553599349,-0.925668898850142,-0.960376079003955,1.36106356105922,3.72754562370833,-1.15140820580777,0.89584008837699,-0.537542428752692,0.650753967483466,-0.795013518416635,-0.0255245543968894,0.122909396501141,-0.204243846062254,-0.335403978207981,-1.51109865213086,-0.160708172355161,1.22973819167854,-0.201935009038663,-0.399470938353703,-0.52223463744211,-0.955736374810152,-0.0256708289929234,1.01541303486109,0.595475167784992,0.427772153476649,0.0133387409740048,0.0108332360879858,11.5,0
170691.0,-0.127826364952971,0.815511000326579,0.177806667156216,-0.878414110183735,0.720461837490744,-0.48208954248013,1.05174381380543,-0.184636775544036,0.156146787979095,0.285914296994069,0.470167481819444,0.290677655798135,-0.675484338436493,0.138715221821091,-0.909668834720887,0.0899902801173822,-0.825081429756758,-0.175568270335038,0.26301937952495,0.134458550656947,-0.320146751964866,-0.555494849738751,0.0114214154931518,-0.494393739002169,-0.473550265111011,0.129747066447205,0.188541714917547,-0.0834735007715185,9.12,0
72003.0,-2.02031814934823,-1.22238480276687,1.95410114057002,-0.278217412810336,-1.47189526468218,2.02764104431091,2.43135065011961,-0.354089903543687,0.0899279784624728,-0.732528246630298,1.65991226963257,0.783741790325809,0.424148933920822,-0.787172546070877,0.062617428481071,0.141701528801751,-0.547747627758561,-0.35191616582286,-1.14518800077836,0.0519877986525316,0.0963169425677577,0.877279560653859,-0.0151635998940272,-0.171136725447968,0.197134673388435,0.482926557809807,-0.0483978948537336,-0.57145961660084,646.26,0
75567.0,0.856895550348007,-0.0872486676636577,0.289203658321284,1.20277750223957,-0.211415140503751,-0.275949025839573,0.335527789323638,0.0223077986325791,-0.460279709322714,0.0973466389061524,1.81035436662013,1.03898278756644,-0.321425933222123,0.782086787427448,0.450337273906313,0.0460672783182827,-0.309855715999886,-0.663139557110641,-0.347777102858507,0.105656848892602,-0.293667043976353,-1.24488950234797,0.14723307301786,0.150972172505071,0.0578420618497919,-0.853972884566344,-0.0052208443338824,0.042534129739722,148.0,0
113014.0,2.12786039337496,-0.103783515357175,-1.74682203514848,0.0349438968855354,0.451364987411868,-0.560316923881449,0.0959348913508144,-0.205634963116572,0.920735872527644,-0.0742875300526203,-1.47962014486882,-0.360377320593045,-0.638007034500084,0.59634719106017,1.0384053744704,-0.0317499799282344,-0.747259956437782,0.430296018634126,0.0738807664501764,-0.257070280763902,0.211109803837513,0.720366558355493,-0.0593699254468159,0.0858989830321648,0.41423715406497,-0.409975657527213,-0.0025834376450823,-0.0554289362633616,1.0,0
57877.0,-1.84360292967992,0.541718189310949,2.01951797460295,0.820678211155261,1.38601730720825,-0.357827842322022,0.972733416859087,0.107709433196555,-1.73308962905106,-0.141144366002368,1.4682748507428,1.04820726945167,0.740305275513938,0.145671961020544,-1.25133297310884,0.957200113086504,-1.16075937398728,-0.613531622474833,-2.53417699331074,-0.24006313912284,0.0133617129998738,-0.119119019404272,0.174961077392905,0.202372894254742,0.598029554118664,-0.361679982898487,-0.121310861295789,0.0782316772058828,36.51,0
118665.0,2.12258409819062,0.1740040214523,-2.4912404773636,0.316353442006467,0.948592720077734,-1.20455157364156,0.892266672080063,-0.474556361444327,-0.35461169917475,0.442995771777083,0.555769076286229,0.57392527701019,-0.473876418109783,1.07228555104193,-0.86891354203615,-0.544920314827459,-0.42805086589502,-0.124119638156294,0.371375560657708,-0.261296955354547,0.29443572947948,1.01435268412602,-0.232493988601502,-0.369831130642152,0.683275551202333,0.734314555084309,-0.125985721664329,-0.10860705397218,1.0,0
35921.0,-0.784990957235452,0.293015793172154,1.47286655391849,-1.20549721258119,-1.28187605893992,-0.378421644520149,0.822505574440598,-0.327477249880668,-1.39334999819648,0.330789285672897,0.556841767659015,-0.233487356375732,0.799567530919515,-0.45680440508867,0.755509228818937,0.661536160125262,0.627468809241404,-2.22621693859615,0.275223498438518,-0.145630866329764,-0.0307963875561579,-0.029464920276158,0.222455498191817,0.603131695140416,-0.350584217401772,-0.586370339657152,-0.16193646154363,-0.0213527894512468,158.14,0
154015.0,-0.0545336981670157,0.725503358385075,0.334081143666222,-0.670413920725204,0.449386108875966,-0.787454522824637,0.871358087077518,-0.0221841535374579,-0.267079080319949,-0.244435190915982,0.848377420196781,0.722764063115511,-0.378007601780853,0.379382699649133,-1.02895734854349,0.0339003849765597,-0.555637015015009,-0.330286996523414,0.102543816123476,-0.0290034975652623,-0.19320498600769,-0.446314601894344,0.10206669413279,0.0021674111049104,-0.550741132936149,0.12148569102866,0.240858137251565,0.0882651634823706,9.99,0
66651.0,-1.01225667556515,-0.0175787842653136,0.216612917609534,1.13962913174525,-1.34122625461885,0.418873028919322,1.42480149592416,0.487078676527461,-0.917865712166739,-0.546180832509457,1.22005718115004,0.0782875173016767,-1.36451589631419,1.17763093711577,0.694727622323625,-0.157132739521414,0.109795384219281,0.42414057019857,0.110798047857466,0.590757094982114,0.478107869446906,0.544519354255698,0.912345535194133,0.149854796892694,-0.152232133990066,-0.335934941338204,-0.174517614034803,-0.004600727392821,396.0,0
73540.0,-2.08543038323884,-0.595009866348002,2.04295642156797,-0.52056929850139,-0.45045073749757,-0.69618109666379,-0.45501455889411,0.72798183918651,0.491008748397285,-1.32692928762276,-0.420230233321273,0.998377577429092,0.277151025567701,-0.379252566193532,-0.827947351987317,-0.256178664937505,0.484389510481254,-1.14485657389386,-0.822736575071011,0.390273321712224,0.0486524375350626,-0.16670510219872,0.182415892517571,0.675678218309487,-0.175946753296938,0.782890633305155,0.151661899233122,-0.0717611202359854,86.68,0
67163.0,1.25444053346562,-0.095977218425242,0.0423392940331251,0.468662856499253,-0.0243141553258324,0.253926897113865,-0.201582001277679,0.135777845637896,0.42695213678288,0.0010859435817876,-0.168286280596679,0.275628260336559,-0.86366434103303,0.247819748532455,-0.721782008466002,0.298910698232954,-0.587845164847622,0.279354604901181,0.951132590011486,-0.115384866033804,-0.262835715695394,-0.668705957250987,-0.139988491975937,-0.831003413806895,0.544265047826169,0.326557850916073,-0.0353672054977722,-0.0097596003463084,15.1,0
144071.0,2.11845866313904,-0.862259599359523,-1.76430076925828,-0.654789536183626,-0.113038698024167,-0.425598551175785,-0.265889499866589,-0.263212633763878,-0.530712038451706,0.946232479697846,-1.64742485037666,-0.564225185939672,0.283383601713118,0.247563946896209,0.644139185748763,-1.16508408535789,-0.512400722932243,1.42185212641158,-0.741762646563312,-0.427283563892165,-0.152985312655112,-0.0525070887258655,0.0140050336684373,0.0609719075745167,0.0161520142273865,0.798945739840485,-0.0815715661972919,-0.0531518724102436,75.8,0
